order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
3479,2781,Complete,F,2024-02-14 13:28:00+00:00,,2024-02-16 08:33:00+00:00,2024-02-20 18:49:00+00:00,1
3522,2825,Complete,F,2025-04-14 11:36:00+00:00,,2025-04-14 17:02:00+00:00,2025-04-17 01:41:00+00:00,1
3528,2826,Complete,F,2024-10-29 05:27:00+00:00,,2024-11-01 01:37:00+00:00,2024-11-01 19:40:00+00:00,3
3541,2836,Complete,F,2024-06-22 05:46:00+00:00,,2024-06-23 03:51:00+00:00,2024-06-24 21:32:00+00:00,1
3548,2841,Complete,F,2025-05-08 03:59:00+00:00,,2025-05-10 01:58:00+00:00,2025-05-14 14:44:00+00:00,1
3553,2844,Complete,F,2025-05-05 14:32:00+00:00,,2025-05-06 13:22:00+00:00,2025-05-11 06:17:00+00:00,2
3554,2844,Complete,F,2025-05-05 14:32:00+00:00,,2025-05-05 21:42:00+00:00,2025-05-07 21:35:00+00:00,1
3559,2848,Complete,F,2023-08-20 18:14:00+00:00,,2023-08-23 18:07:00+00:00,2023-08-23 19:46:00+00:00,4
3570,2860,Complete,F,2022-12-03 04:31:00+00:00,,2022-12-03 10:21:00+00:00,2022-12-06 14:19:00+00:00,2
3571,2860,Complete,F,2019-05-13 04:31:00+00:00,,2019-05-15 21:12:00+00:00,2019-05-18 06:43:00+00:00,1
3574,2864,Complete,F,2024-08-02 06:16:00+00:00,,2024-08-03 11:38:00+00:00,2024-08-08 07:21:00+00:00,2
3581,2869,Complete,F,2023-07-08 04:00:00+00:00,,2023-07-10 00:58:00+00:00,2023-07-12 05:29:00+00:00,1
3584,2870,Complete,F,2025-05-27 03:46:13.977828+00:00,,2025-05-29 15:55:13.977828+00:00,2025-05-31 01:50:13.977828+00:00,1
3585,2871,Complete,F,2023-02-20 01:12:00+00:00,,2023-02-20 21:45:00+00:00,2023-02-21 13:45:00+00:00,1
3588,2873,Complete,F,2025-03-07 01:58:00+00:00,,2025-03-09 04:46:00+00:00,2025-03-12 01:55:00+00:00,2
3604,2887,Complete,F,2024-12-31 16:11:00+00:00,,2025-01-01 14:57:00+00:00,2025-01-06 06:37:00+00:00,1
3605,2887,Complete,F,2025-01-16 16:11:00+00:00,,2025-01-18 02:37:00+00:00,2025-01-18 19:22:00+00:00,1
3610,2890,Complete,F,2024-09-07 11:13:00+00:00,,2024-09-08 02:48:00+00:00,2024-09-08 22:18:00+00:00,1
3621,2899,Complete,F,2024-11-02 14:46:00+00:00,,2024-11-02 19:39:00+00:00,2024-11-05 08:08:00+00:00,2
3632,2907,Complete,F,2023-02-10 05:45:00+00:00,,2023-02-11 11:05:00+00:00,2023-02-15 09:33:00+00:00,1
3634,2909,Complete,F,2021-04-21 02:49:00+00:00,,2021-04-21 19:56:00+00:00,2021-04-22 16:45:00+00:00,2
3636,2909,Complete,F,2023-01-03 02:49:00+00:00,,2023-01-03 08:01:00+00:00,2023-01-04 04:13:00+00:00,1
3648,2922,Complete,F,2024-04-30 13:32:00+00:00,,2024-05-02 18:31:00+00:00,2024-05-06 11:56:00+00:00,1
3654,2928,Complete,F,2023-04-07 03:29:00+00:00,,2023-04-08 23:53:00+00:00,2023-04-09 03:50:00+00:00,1
3680,2951,Complete,F,2024-02-27 01:48:00+00:00,,2024-02-29 21:38:00+00:00,2024-03-03 22:24:00+00:00,1
3691,2958,Complete,F,2024-12-19 10:43:00+00:00,,2024-12-19 11:20:00+00:00,2024-12-23 09:55:00+00:00,1
3696,2961,Complete,F,2022-09-24 03:35:00+00:00,,2022-09-24 05:57:00+00:00,2022-09-27 21:08:00+00:00,2
3698,2961,Complete,F,2022-10-12 03:35:00+00:00,,2022-10-12 20:56:00+00:00,2022-10-16 08:40:00+00:00,1
3711,2974,Complete,F,2024-09-07 10:33:00+00:00,,2024-09-09 04:19:00+00:00,2024-09-12 20:27:00+00:00,1
3715,2982,Complete,F,2020-09-30 11:16:00+00:00,,2020-10-02 06:21:00+00:00,2020-10-05 18:58:00+00:00,1
3718,2984,Complete,F,2024-08-27 03:31:00+00:00,,2024-08-28 03:35:00+00:00,2024-08-29 18:33:00+00:00,1
3728,2996,Complete,F,2021-06-25 18:34:00+00:00,,2021-06-26 04:55:00+00:00,2021-06-27 19:16:00+00:00,1
3734,3000,Complete,F,2025-03-21 15:33:00+00:00,,2025-03-21 23:28:00+00:00,2025-03-23 20:20:00+00:00,4
3748,3008,Complete,F,2023-09-26 17:33:00+00:00,,2023-09-28 17:12:00+00:00,2023-10-01 11:53:00+00:00,1
3766,3021,Complete,F,2024-08-23 00:28:00+00:00,,2024-08-24 03:13:00+00:00,2024-08-27 14:14:00+00:00,4
3767,3022,Complete,F,2024-08-06 03:33:00+00:00,,2024-08-08 20:15:00+00:00,2024-08-10 11:22:00+00:00,1
3814,3058,Complete,F,2024-10-24 10:35:00+00:00,,2024-10-25 09:58:00+00:00,2024-10-27 01:10:00+00:00,1
3817,3061,Complete,F,2025-05-22 09:55:00+00:00,,2025-05-24 16:29:00+00:00,2025-05-29 10:25:00+00:00,1
3823,3066,Complete,F,2024-06-26 04:05:00+00:00,,2024-06-27 00:30:00+00:00,2024-06-27 03:48:00+00:00,2
3843,3087,Complete,F,2025-03-16 09:32:00+00:00,,2025-03-18 02:00:00+00:00,2025-03-22 19:11:00+00:00,4
3845,3090,Complete,F,2024-01-02 11:42:00+00:00,,2024-01-02 19:14:00+00:00,2024-01-05 12:32:00+00:00,1
3846,3092,Complete,F,2024-09-09 08:14:00+00:00,,2024-09-11 13:44:00+00:00,2024-09-12 13:23:00+00:00,1
3852,3096,Complete,F,2023-11-20 08:18:00+00:00,,2023-11-20 22:20:00+00:00,2023-11-25 11:32:00+00:00,1
3879,3114,Complete,F,2023-05-25 00:24:00+00:00,,2023-05-26 07:42:00+00:00,2023-05-26 17:08:00+00:00,1
3881,3114,Complete,F,2025-03-03 00:24:00+00:00,,2025-03-04 17:42:00+00:00,2025-03-09 13:12:00+00:00,1
3892,3127,Complete,F,2023-09-10 03:07:00+00:00,,2023-09-10 14:56:00+00:00,2023-09-13 22:23:00+00:00,2
3895,3127,Complete,F,2024-12-13 03:07:00+00:00,,2024-12-14 07:19:00+00:00,2024-12-16 00:59:00+00:00,1
3906,3139,Complete,F,2025-01-22 06:20:00+00:00,,2025-01-22 12:10:00+00:00,2025-01-25 20:27:00+00:00,4
3915,3145,Complete,F,2023-02-13 13:52:00+00:00,,2023-02-14 10:29:00+00:00,2023-02-18 20:03:00+00:00,1
3918,3145,Complete,F,2023-06-17 13:52:00+00:00,,2023-06-18 13:41:00+00:00,2023-06-19 04:27:00+00:00,1
3938,3165,Complete,F,2021-09-24 18:24:00+00:00,,2021-09-26 14:36:00+00:00,2021-10-01 01:52:00+00:00,2
3942,3170,Complete,F,2022-05-25 02:14:00+00:00,,2022-05-27 13:40:00+00:00,2022-05-29 15:52:00+00:00,1
3961,3184,Complete,F,2022-11-28 11:23:00+00:00,,2022-11-30 00:02:00+00:00,2022-12-04 10:17:00+00:00,4
3964,3189,Complete,F,2025-04-26 15:11:00+00:00,,2025-04-26 21:02:00+00:00,2025-04-28 06:31:00+00:00,1
3965,3189,Complete,F,2025-04-19 15:11:00+00:00,,2025-04-20 01:18:00+00:00,2025-04-22 13:40:00+00:00,1
3984,3201,Complete,F,2025-02-17 05:23:00+00:00,,2025-02-19 08:34:00+00:00,2025-02-23 17:06:00+00:00,1
3990,3204,Complete,F,2023-09-08 16:48:00+00:00,,2023-09-09 07:29:00+00:00,2023-09-12 13:47:00+00:00,1
3997,3207,Complete,F,2019-09-10 08:23:00+00:00,,2019-09-13 06:17:00+00:00,2019-09-13 20:48:00+00:00,1
4001,3211,Complete,F,2023-12-07 03:48:00+00:00,,2023-12-08 05:40:00+00:00,2023-12-10 12:37:00+00:00,1
4016,3220,Complete,F,2025-01-28 12:53:00+00:00,,2025-01-29 20:57:00+00:00,2025-02-01 08:34:00+00:00,1
4019,3224,Complete,F,2022-09-15 05:18:00+00:00,,2022-09-16 19:50:00+00:00,2022-09-21 02:12:00+00:00,1
4024,3228,Complete,F,2025-04-16 10:44:00+00:00,,2025-04-18 23:08:00+00:00,2025-04-20 14:11:00+00:00,2
4044,3243,Complete,F,2025-02-08 15:25:00+00:00,,2025-02-10 19:08:00+00:00,2025-02-15 03:32:00+00:00,1
4045,3243,Complete,F,2025-03-22 15:25:00+00:00,,2025-03-23 18:06:00+00:00,2025-03-25 04:54:00+00:00,4
4055,3253,Complete,F,2023-07-07 06:18:00+00:00,,2023-07-10 00:47:00+00:00,2023-07-14 04:44:00+00:00,3
4067,3262,Complete,F,2024-10-22 08:28:00+00:00,,2024-10-24 03:38:00+00:00,2024-10-26 18:24:00+00:00,1
4079,3271,Complete,F,2022-05-31 07:04:00+00:00,,2022-06-01 02:53:00+00:00,2022-06-03 14:07:00+00:00,1
4084,3276,Complete,F,2023-07-28 18:31:00+00:00,,2023-07-29 02:25:00+00:00,2023-07-31 17:54:00+00:00,2
4103,3292,Complete,F,2023-07-22 15:13:00+00:00,,2023-07-23 05:02:00+00:00,2023-07-27 20:53:00+00:00,3
4119,3304,Complete,F,2025-02-15 03:49:00+00:00,,2025-02-17 10:23:00+00:00,2025-02-21 07:54:00+00:00,1
4128,3311,Complete,F,2024-10-29 09:40:00+00:00,,2024-10-31 12:28:00+00:00,2024-11-01 12:00:00+00:00,1
4129,3311,Complete,F,2025-02-16 09:40:00+00:00,,2025-02-19 07:04:00+00:00,2025-02-21 13:41:00+00:00,1
4133,3313,Complete,F,2023-09-17 15:34:00+00:00,,2023-09-17 22:22:00+00:00,2023-09-21 08:37:00+00:00,1
4134,3315,Complete,F,2025-05-18 01:30:00+00:00,,2025-05-18 03:45:00+00:00,2025-05-19 18:36:00+00:00,1
4144,3324,Complete,F,2025-05-08 08:41:00+00:00,,2025-05-10 20:49:00+00:00,2025-05-13 22:24:00+00:00,1
4148,3328,Complete,F,2025-02-25 11:05:00+00:00,,2025-02-27 23:24:00+00:00,2025-03-03 07:05:00+00:00,1
4173,3346,Complete,F,2025-03-17 05:18:00+00:00,,2025-03-17 11:47:00+00:00,2025-03-19 17:24:00+00:00,1
4176,3346,Complete,F,2025-04-24 05:18:00+00:00,,2025-04-24 21:55:00+00:00,2025-04-25 07:46:00+00:00,1
4180,3350,Complete,F,2023-03-07 07:49:00+00:00,,2023-03-09 14:55:00+00:00,2023-03-13 14:20:00+00:00,1
4181,3351,Complete,F,2021-09-17 11:14:00+00:00,,2021-09-18 13:08:00+00:00,2021-09-22 10:05:00+00:00,2
4183,3354,Complete,F,2022-11-21 10:31:00+00:00,,2022-11-22 01:24:00+00:00,2022-11-25 11:30:00+00:00,3
4185,3356,Complete,F,2021-02-26 18:56:00+00:00,,2021-02-26 23:58:00+00:00,2021-03-03 23:10:00+00:00,1
4198,3369,Complete,F,2024-07-22 18:46:00+00:00,,2024-07-23 13:38:00+00:00,2024-07-27 11:44:00+00:00,1
4205,3373,Complete,F,2025-03-04 18:49:00+00:00,,2025-03-05 02:37:00+00:00,2025-03-06 19:39:00+00:00,1
4211,3379,Complete,F,2025-01-03 16:07:00+00:00,,2025-01-04 20:37:00+00:00,2025-01-06 03:30:00+00:00,1
4231,3399,Complete,F,2023-10-28 09:24:00+00:00,,2023-10-28 14:59:00+00:00,2023-11-01 02:22:00+00:00,1
4232,3399,Complete,F,2022-05-12 09:24:00+00:00,,2022-05-12 12:11:00+00:00,2022-05-14 03:01:00+00:00,1
4238,3402,Complete,F,2024-09-20 18:50:00+00:00,,2024-09-21 09:47:00+00:00,2024-09-22 22:40:00+00:00,1
4271,3427,Complete,F,2022-12-03 01:16:00+00:00,,2022-12-03 05:24:00+00:00,2022-12-04 03:38:00+00:00,2
4274,3432,Complete,F,2025-05-03 17:59:00+00:00,,2025-05-06 02:51:00+00:00,2025-05-08 02:30:00+00:00,1
4289,3443,Complete,F,2025-03-09 18:46:00+00:00,,2025-03-12 01:39:00+00:00,2025-03-12 21:20:00+00:00,1
4292,3445,Complete,F,2022-10-16 15:42:00+00:00,,2022-10-19 12:33:00+00:00,2022-10-20 04:05:00+00:00,1
4303,3454,Complete,F,2025-04-09 10:12:00+00:00,,2025-04-12 03:57:00+00:00,2025-04-13 23:26:00+00:00,3
4304,3455,Complete,F,2023-12-22 15:03:00+00:00,,2023-12-25 05:58:00+00:00,2023-12-26 21:47:00+00:00,1
4314,3463,Complete,F,2025-04-23 11:14:00+00:00,,2025-04-25 05:34:00+00:00,2025-04-27 22:40:00+00:00,1
4321,3467,Complete,F,2023-02-18 01:50:00+00:00,,2023-02-18 15:43:00+00:00,2023-02-22 20:43:00+00:00,3
4322,3467,Complete,F,2024-03-09 01:50:00+00:00,,2024-03-09 05:55:00+00:00,2024-03-10 01:48:00+00:00,4
4324,3467,Complete,F,2023-05-17 01:50:00+00:00,,2023-05-18 11:25:00+00:00,2023-05-19 19:49:00+00:00,1
4326,3468,Complete,F,2023-06-26 17:03:00+00:00,,2023-06-27 04:39:00+00:00,2023-06-30 07:39:00+00:00,1
4347,3480,Complete,F,2020-03-19 18:47:00+00:00,,2020-03-20 15:03:00+00:00,2020-03-21 13:15:00+00:00,1
4359,3491,Complete,F,2024-05-06 00:55:00+00:00,,2024-05-06 21:03:00+00:00,2024-05-09 18:59:00+00:00,3
4368,3499,Complete,F,2025-05-26 12:11:27.640863+00:00,,2025-05-28 09:50:27.640863+00:00,2025-05-28 18:06:27.640863+00:00,1
4376,3507,Complete,F,2025-02-15 18:28:00+00:00,,2025-02-17 17:44:00+00:00,2025-02-21 07:47:00+00:00,1
4385,3517,Complete,F,2025-01-18 14:26:00+00:00,,2025-01-20 15:54:00+00:00,2025-01-22 10:11:00+00:00,1
4387,3518,Complete,F,2025-04-01 18:15:00+00:00,,2025-04-04 08:29:00+00:00,2025-04-06 01:09:00+00:00,1
4390,3521,Complete,F,2024-11-22 04:06:00+00:00,,2024-11-24 14:52:00+00:00,2024-11-25 00:28:00+00:00,4
4393,3525,Complete,F,2022-08-14 18:02:00+00:00,,2022-08-17 17:51:00+00:00,2022-08-22 05:06:00+00:00,1
4399,3529,Complete,F,2024-09-28 02:20:00+00:00,,2024-09-30 21:40:00+00:00,2024-10-02 09:12:00+00:00,1
4412,3534,Complete,F,2021-12-14 15:44:00+00:00,,2021-12-16 06:23:00+00:00,2021-12-17 09:04:00+00:00,1
4420,3540,Complete,F,2024-12-17 17:55:00+00:00,,2024-12-20 08:04:00+00:00,2024-12-22 11:48:00+00:00,1
4430,3552,Complete,F,2024-02-09 04:11:00+00:00,,2024-02-11 17:12:00+00:00,2024-02-12 19:46:00+00:00,1
4436,3555,Complete,F,2024-02-19 17:07:00+00:00,,2024-02-21 23:05:00+00:00,2024-02-24 13:59:00+00:00,1
4454,3573,Complete,F,2025-05-25 12:07:29.243151+00:00,,2025-05-28 00:03:29.243151+00:00,2025-06-01 04:34:29.243151+00:00,4
4458,3578,Complete,F,2024-05-19 09:46:00+00:00,,2024-05-21 17:58:00+00:00,2024-05-22 14:20:00+00:00,1
4459,3579,Complete,F,2024-09-21 12:11:00+00:00,,2024-09-23 05:55:00+00:00,2024-09-23 13:26:00+00:00,1
4463,3585,Complete,F,2023-05-16 08:43:00+00:00,,2023-05-18 14:03:00+00:00,2023-05-20 19:07:00+00:00,1
4485,3601,Complete,F,2022-10-15 10:12:00+00:00,,2022-10-17 20:23:00+00:00,2022-10-18 06:31:00+00:00,2
4488,3601,Complete,F,2021-10-13 10:12:00+00:00,,2021-10-13 16:49:00+00:00,2021-10-16 15:30:00+00:00,1
4490,3603,Complete,F,2025-04-24 04:22:00+00:00,,2025-04-25 20:02:00+00:00,2025-04-26 10:57:00+00:00,1
4497,3607,Complete,F,2025-04-03 17:19:00+00:00,,2025-04-06 00:21:00+00:00,2025-04-07 02:53:00+00:00,1
4503,3612,Complete,F,2024-04-26 14:05:00+00:00,,2024-04-27 03:11:00+00:00,2024-04-28 09:06:00+00:00,1
4509,3616,Complete,F,2022-12-13 02:48:00+00:00,,2022-12-13 19:13:00+00:00,2022-12-15 18:47:00+00:00,2
4511,3618,Complete,F,2023-09-22 04:27:00+00:00,,2023-09-24 09:25:00+00:00,2023-09-27 01:52:00+00:00,2
4512,3619,Complete,F,2024-11-01 11:58:00+00:00,,2024-11-04 01:51:00+00:00,2024-11-05 10:29:00+00:00,2
4521,3627,Complete,F,2021-10-02 12:54:00+00:00,,2021-10-04 22:41:00+00:00,2021-10-09 14:01:00+00:00,1
4522,3629,Complete,F,2024-09-15 12:45:00+00:00,,2024-09-18 02:06:00+00:00,2024-09-22 00:47:00+00:00,1
4524,3632,Complete,F,2022-07-17 06:21:00+00:00,,2022-07-17 09:16:00+00:00,2022-07-22 00:06:00+00:00,1
4526,3634,Complete,F,2024-07-23 07:05:00+00:00,,2024-07-24 16:44:00+00:00,2024-07-27 02:11:00+00:00,1
4529,3636,Complete,F,2024-06-25 02:13:00+00:00,,2024-06-26 22:55:00+00:00,2024-07-01 14:36:00+00:00,1
4534,3642,Complete,F,2025-05-17 12:12:00+00:00,,2025-05-20 04:02:00+00:00,2025-05-23 19:03:00+00:00,2
4557,3657,Complete,F,2025-02-09 18:03:00+00:00,,2025-02-12 00:35:00+00:00,2025-02-12 21:27:00+00:00,1
4559,3659,Complete,F,2019-11-12 18:15:00+00:00,,2019-11-13 09:35:00+00:00,2019-11-14 05:00:00+00:00,1
4560,3659,Complete,F,2024-01-05 18:15:00+00:00,,2024-01-07 23:23:00+00:00,2024-01-12 17:05:00+00:00,2
4580,3677,Complete,F,2024-04-29 16:57:00+00:00,,2024-05-02 01:11:00+00:00,2024-05-05 05:03:00+00:00,1
4593,3690,Complete,F,2023-07-13 03:52:00+00:00,,2023-07-13 15:09:00+00:00,2023-07-15 12:05:00+00:00,1
4595,3692,Complete,F,2024-01-27 11:58:00+00:00,,2024-01-29 05:11:00+00:00,2024-01-31 05:47:00+00:00,1
4597,3694,Complete,F,2024-10-03 16:31:00+00:00,,2024-10-04 07:31:00+00:00,2024-10-09 04:19:00+00:00,2
4601,3695,Complete,F,2023-11-21 00:41:00+00:00,,2023-11-23 03:39:00+00:00,2023-11-23 23:42:00+00:00,1
4611,3705,Complete,F,2021-10-09 09:13:00+00:00,,2021-10-12 08:20:00+00:00,2021-10-15 13:38:00+00:00,1
4654,3742,Complete,F,2024-12-10 15:46:00+00:00,,2024-12-12 12:31:00+00:00,2024-12-16 17:39:00+00:00,1
4661,3749,Complete,F,2022-04-08 02:09:00+00:00,,2022-04-10 18:13:00+00:00,2022-04-13 13:58:00+00:00,1
4663,3751,Complete,F,2025-01-02 16:13:00+00:00,,2025-01-03 13:30:00+00:00,2025-01-04 11:20:00+00:00,1
4674,3757,Complete,F,2020-11-24 17:02:00+00:00,,2020-11-26 00:08:00+00:00,2020-11-29 14:47:00+00:00,2
4680,3764,Complete,F,2025-04-30 00:45:00+00:00,,2025-05-01 05:26:00+00:00,2025-05-01 07:01:00+00:00,1
4698,3778,Complete,F,2024-10-30 00:34:00+00:00,,2024-11-01 18:44:00+00:00,2024-11-06 06:40:00+00:00,1
4707,3785,Complete,F,2020-10-06 02:04:00+00:00,,2020-10-06 03:37:00+00:00,2020-10-08 04:50:00+00:00,1
4710,3787,Complete,F,2025-05-25 00:52:00+00:00,,2025-05-27 12:19:00+00:00,2025-05-30 02:51:00+00:00,4
4721,3796,Complete,F,2025-04-02 13:55:00+00:00,,2025-04-04 04:57:00+00:00,2025-04-06 04:42:00+00:00,3
4723,3797,Complete,F,2023-08-17 18:32:00+00:00,,2023-08-19 21:20:00+00:00,2023-08-23 02:33:00+00:00,1
4729,3800,Complete,F,2020-06-24 08:51:00+00:00,,2020-06-25 11:00:00+00:00,2020-06-28 07:04:00+00:00,1
4733,3804,Complete,F,2022-02-13 01:20:00+00:00,,2022-02-13 04:31:00+00:00,2022-02-14 14:05:00+00:00,1
4742,3813,Complete,F,2021-11-01 13:36:00+00:00,,2021-11-03 04:11:00+00:00,2021-11-06 11:56:00+00:00,1
4750,3819,Complete,F,2024-12-11 01:19:00+00:00,,2024-12-12 03:12:00+00:00,2024-12-16 23:38:00+00:00,2
4754,3821,Complete,F,2025-02-14 18:17:00+00:00,,2025-02-15 12:58:00+00:00,2025-02-20 06:19:00+00:00,4
4759,3828,Complete,F,2024-08-06 10:19:00+00:00,,2024-08-09 03:02:00+00:00,2024-08-14 02:29:00+00:00,1
4764,3833,Complete,F,2025-05-25 16:48:34.794923+00:00,,2025-05-26 14:08:34.794923+00:00,2025-05-27 10:02:34.794923+00:00,1
4778,3845,Complete,F,2021-09-22 13:05:00+00:00,,2021-09-25 00:02:00+00:00,2021-09-29 05:44:00+00:00,1
4781,3850,Complete,F,2023-11-28 17:38:00+00:00,,2023-11-30 18:26:00+00:00,2023-12-01 08:50:00+00:00,1
4783,3853,Complete,F,2024-11-21 08:48:00+00:00,,2024-11-23 09:20:00+00:00,2024-11-24 13:49:00+00:00,2
4784,3855,Complete,F,2024-07-01 15:21:00+00:00,,2024-07-02 04:53:00+00:00,2024-07-04 14:31:00+00:00,1
4800,3870,Complete,F,2025-03-21 13:08:00+00:00,,2025-03-21 16:53:00+00:00,2025-03-22 19:01:00+00:00,1
4810,3881,Complete,F,2023-05-31 07:30:00+00:00,,2023-06-01 16:24:00+00:00,2023-06-05 07:49:00+00:00,1
4825,3889,Complete,F,2021-07-10 08:12:00+00:00,,2021-07-10 19:30:00+00:00,2021-07-13 10:26:00+00:00,3
4841,3903,Complete,F,2022-05-19 08:04:00+00:00,,2022-05-21 21:04:00+00:00,2022-05-23 08:59:00+00:00,1
4849,3910,Complete,F,2024-08-21 06:12:00+00:00,,2024-08-24 05:50:00+00:00,2024-08-28 12:51:00+00:00,1
4850,3911,Complete,F,2024-05-24 14:23:00+00:00,,2024-05-27 00:59:00+00:00,2024-05-30 06:31:00+00:00,1
4856,3913,Complete,F,2025-05-11 02:09:00+00:00,,2025-05-13 09:53:00+00:00,2025-05-17 21:34:00+00:00,1
4863,3920,Complete,F,2021-12-21 14:37:00+00:00,,2021-12-22 04:55:00+00:00,2021-12-22 11:20:00+00:00,1
4866,3923,Complete,F,2023-08-13 02:13:00+00:00,,2023-08-13 17:48:00+00:00,2023-08-14 18:52:00+00:00,1
4868,3924,Complete,F,2023-06-28 07:06:00+00:00,,2023-07-01 04:27:00+00:00,2023-07-05 11:25:00+00:00,2
4874,3929,Complete,F,2023-08-17 04:35:00+00:00,,2023-08-17 20:15:00+00:00,2023-08-19 11:06:00+00:00,2
4880,3937,Complete,F,2024-01-06 16:21:00+00:00,,2024-01-07 14:19:00+00:00,2024-01-12 09:18:00+00:00,1
4908,3957,Complete,F,2024-02-14 09:55:00+00:00,,2024-02-16 03:52:00+00:00,2024-02-18 07:54:00+00:00,1
4910,3959,Complete,F,2025-02-06 02:30:00+00:00,,2025-02-06 16:55:00+00:00,2025-02-10 18:27:00+00:00,2
4914,3962,Complete,F,2025-05-06 09:03:00+00:00,,2025-05-07 23:46:00+00:00,2025-05-11 10:45:00+00:00,1
4921,3968,Complete,F,2024-09-16 14:20:00+00:00,,2024-09-18 08:42:00+00:00,2024-09-19 07:01:00+00:00,1
4925,3970,Complete,F,2023-01-10 15:10:00+00:00,,2023-01-11 03:32:00+00:00,2023-01-14 22:30:00+00:00,1
4930,3976,Complete,F,2024-02-27 06:11:00+00:00,,2024-02-28 23:22:00+00:00,2024-03-02 18:26:00+00:00,1
4936,3979,Complete,F,2024-12-02 00:59:00+00:00,,2024-12-04 07:14:00+00:00,2024-12-05 01:37:00+00:00,1
4943,3985,Complete,F,2024-12-05 05:09:00+00:00,,2024-12-06 06:34:00+00:00,2024-12-07 22:30:00+00:00,1
4944,3986,Complete,F,2025-05-25 18:23:38.095522+00:00,,2025-05-27 20:17:38.095522+00:00,2025-05-28 11:41:38.095522+00:00,1
4956,4002,Complete,F,2024-12-26 12:42:00+00:00,,2024-12-28 09:10:00+00:00,2025-01-01 00:32:00+00:00,1
4961,4009,Complete,F,2022-08-31 09:07:00+00:00,,2022-09-01 15:03:00+00:00,2022-09-05 21:58:00+00:00,1
4962,4010,Complete,F,2023-04-24 07:15:00+00:00,,2023-04-27 00:37:00+00:00,2023-04-28 01:11:00+00:00,1
4969,4018,Complete,F,2023-06-17 02:28:00+00:00,,2023-06-19 15:35:00+00:00,2023-06-20 10:29:00+00:00,1
4979,4026,Complete,F,2021-10-15 13:12:00+00:00,,2021-10-17 14:23:00+00:00,2021-10-18 12:16:00+00:00,1
4984,4030,Complete,F,2021-10-24 18:00:00+00:00,,2021-10-25 03:34:00+00:00,2021-10-26 14:00:00+00:00,2
4986,4034,Complete,F,2024-02-16 12:03:00+00:00,,2024-02-18 12:16:00+00:00,2024-02-22 22:25:00+00:00,1
4988,4036,Complete,F,2023-04-22 01:51:00+00:00,,2023-04-23 02:17:00+00:00,2023-04-26 18:03:00+00:00,2
5011,4051,Complete,F,2024-02-24 08:15:00+00:00,,2024-02-26 20:40:00+00:00,2024-03-01 05:59:00+00:00,1
5022,4060,Complete,F,2021-05-23 09:19:00+00:00,,2021-05-23 19:23:00+00:00,2021-05-28 04:42:00+00:00,1
5044,4076,Complete,F,2024-05-01 02:09:00+00:00,,2024-05-02 08:33:00+00:00,2024-05-02 10:06:00+00:00,2
5056,4092,Complete,F,2023-06-04 03:29:00+00:00,,2023-06-04 09:23:00+00:00,2023-06-04 11:17:00+00:00,1
5080,4107,Complete,F,2022-02-26 12:18:00+00:00,,2022-02-27 04:04:00+00:00,2022-02-27 08:31:00+00:00,2
5081,4108,Complete,F,2025-04-04 14:50:00+00:00,,2025-04-07 12:15:00+00:00,2025-04-09 08:52:00+00:00,2
5098,4124,Complete,F,2023-03-19 04:03:00+00:00,,2023-03-21 17:46:00+00:00,2023-03-23 16:53:00+00:00,1
5100,4126,Complete,F,2025-02-02 00:46:00+00:00,,2025-02-04 22:13:00+00:00,2025-02-08 23:30:00+00:00,1
5113,4136,Complete,F,2024-09-07 04:49:00+00:00,,2024-09-08 12:03:00+00:00,2024-09-10 06:03:00+00:00,3
5127,4146,Complete,F,2025-03-04 04:30:00+00:00,,2025-03-06 17:20:00+00:00,2025-03-10 13:07:00+00:00,1
5128,4146,Complete,F,2020-10-14 04:30:00+00:00,,2020-10-14 17:53:00+00:00,2020-10-16 10:42:00+00:00,4
5129,4147,Complete,F,2022-03-25 08:04:00+00:00,,2022-03-25 09:10:00+00:00,2022-03-25 17:17:00+00:00,2
5134,4151,Complete,F,2024-02-26 17:17:00+00:00,,2024-02-27 21:06:00+00:00,2024-03-02 15:51:00+00:00,1
5137,4153,Complete,F,2025-02-18 09:27:00+00:00,,2025-02-19 07:19:00+00:00,2025-02-23 23:56:00+00:00,1
5138,4156,Complete,F,2022-08-23 01:22:00+00:00,,2022-08-25 12:47:00+00:00,2022-08-27 01:45:00+00:00,2
5151,4168,Complete,F,2024-10-14 06:21:00+00:00,,2024-10-16 11:44:00+00:00,2024-10-18 12:10:00+00:00,2
5152,4168,Complete,F,2020-04-28 06:21:00+00:00,,2020-04-30 06:23:00+00:00,2020-05-02 18:04:00+00:00,2
5153,4168,Complete,F,2022-03-16 06:21:00+00:00,,2022-03-18 02:54:00+00:00,2022-03-18 08:48:00+00:00,2
5164,4175,Complete,F,2025-02-07 02:25:00+00:00,,2025-02-09 20:58:00+00:00,2025-02-14 19:24:00+00:00,1
5167,4177,Complete,F,2025-05-22 16:04:42.215100+00:00,,2025-05-25 01:04:42.215100+00:00,2025-05-26 20:14:42.215100+00:00,1
5172,4180,Complete,F,2024-02-24 14:10:00+00:00,,2024-02-25 20:08:00+00:00,2024-03-01 05:19:00+00:00,2
