order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,is_cancelled,delivery_duration_days
10539,8453,Cancelled,F,2023-04-05 07:54:00,,,,1,True,
10558,8469,Cancelled,F,2025-05-24 07:18:00,,,,1,True,
10573,8481,Cancelled,F,2025-02-27 10:50:00,,,,2,True,
10581,8487,Cancelled,F,2022-10-04 09:12:00,,,,1,True,
10593,8499,Cancelled,F,2024-12-14 18:50:00,,,,1,True,
10600,8504,Cancelled,F,2025-05-20 06:01:00,,,,1,True,
10601,8504,Cancelled,F,2025-05-20 06:01:00,,,,1,True,
10654,8549,Cancelled,F,2024-10-08 10:20:00,,,,1,True,
10664,8560,Cancelled,F,2025-01-23 18:54:00,,,,1,True,
10668,8563,Cancelled,F,2021-04-10 17:27:00,,,,1,True,
10678,8573,Cancelled,F,2025-02-07 13:44:00,,,,1,True,
10703,8592,Cancelled,F,2024-12-04 18:44:00,,,,1,True,
10707,8598,Cancelled,F,2025-05-14 17:39:00,,,,1,True,
10713,8604,Cancelled,F,2024-03-19 01:20:00,,,,2,True,
10718,8608,Cancelled,F,2023-08-31 14:06:00,,,,1,True,
10757,8637,Cancelled,F,2024-07-18 07:43:00,,,,1,True,
10785,8656,Cancelled,F,2022-02-24 01:12:00,,,,1,True,
10790,8661,Cancelled,F,2024-10-24 07:49:00,,,,1,True,
10793,8664,Cancelled,F,2022-01-12 10:54:00,,,,3,True,
10794,8664,Cancelled,F,2021-08-12 10:54:00,,,,4,True,
10836,8690,Cancelled,F,2025-04-01 02:10:00,,,,3,True,
10844,8699,Cancelled,F,2025-05-15 11:20:00,,,,3,True,
10850,8703,Cancelled,F,2024-12-16 01:43:00,,,,1,True,
10851,8703,Cancelled,F,2025-04-19 01:43:00,,,,1,True,
10876,8720,Cancelled,F,2024-07-25 12:19:00,,,,1,True,
10879,8723,Cancelled,F,2024-04-11 00:25:00,,,,1,True,
10898,8741,Cancelled,F,2024-07-06 14:50:00,,,,1,True,
10908,8747,Cancelled,F,2025-05-19 02:38:00,,,,1,True,
10918,8751,Cancelled,F,2023-05-09 09:53:00,,,,1,True,
10928,8759,Cancelled,F,2025-02-23 17:52:00,,,,2,True,
10969,8795,Cancelled,F,2025-01-03 17:15:00,,,,1,True,
10970,8795,Cancelled,F,2025-04-11 17:15:00,,,,1,True,
10982,8805,Cancelled,F,2023-11-02 17:06:00,,,,1,True,
11018,8832,Cancelled,F,2025-05-15 13:06:00,,,,1,True,
11019,8833,Cancelled,F,2020-10-03 16:51:00,,,,2,True,
11064,8860,Cancelled,F,2022-03-25 11:57:00,,,,2,True,
11067,8865,Cancelled,F,2024-11-09 00:18:00,,,,2,True,
11072,8870,Cancelled,F,2024-04-29 10:52:00,,,,1,True,
11092,8886,Cancelled,F,2024-04-03 15:09:00,,,,2,True,
11094,8889,Cancelled,F,2020-08-29 02:57:00,,,,2,True,
11105,8898,Cancelled,F,2023-01-22 18:56:00,,,,1,True,
11115,8906,Cancelled,F,2024-08-21 13:54:00,,,,3,True,
11141,8927,Cancelled,F,2024-12-03 02:42:00,,,,1,True,
11146,8932,Cancelled,F,2022-10-13 02:58:00,,,,2,True,
11155,8939,Cancelled,F,2022-10-19 02:13:00,,,,1,True,
11156,8940,Cancelled,F,2024-09-19 01:47:00,,,,1,True,
11162,8944,Cancelled,F,2025-01-21 04:11:00,,,,1,True,
11163,8945,Cancelled,F,2023-10-05 13:53:00,,,,1,True,
11172,8950,Cancelled,F,2024-04-02 05:50:00,,,,2,True,
11229,8997,Cancelled,F,2024-10-10 10:58:00,,,,3,True,
11235,9000,Cancelled,F,2025-04-12 03:19:00,,,,1,True,
11236,9001,Cancelled,F,2022-12-27 10:52:00,,,,1,True,
11252,9013,Cancelled,F,2022-09-25 04:25:00,,,,1,True,
11288,9035,Cancelled,F,2021-08-11 15:05:00,,,,2,True,
11316,9059,Cancelled,F,2024-03-26 11:39:00,,,,2,True,
11341,9086,Cancelled,F,2024-04-23 16:37:00,,,,1,True,
11349,9093,Cancelled,F,2025-05-18 09:09:00,,,,1,True,
11358,9104,Cancelled,F,2025-05-08 07:04:00,,,,2,True,
11365,9109,Cancelled,F,2025-05-19 17:36:00,,,,1,True,
11368,9112,Cancelled,F,2024-05-16 12:40:00,,,,1,True,
11377,9117,Cancelled,F,2022-09-21 08:36:00,,,,1,True,
11379,9120,Cancelled,F,2024-10-05 12:01:00,,,,1,True,
11388,9124,Cancelled,F,2021-12-01 12:16:00,,,,2,True,
11400,9134,Cancelled,F,2024-10-13 04:07:00,,,,2,True,
11403,9136,Cancelled,F,2025-04-05 12:44:00,,,,3,True,
11406,9139,Cancelled,F,2023-07-11 00:09:00,,,,1,True,
11419,9149,Cancelled,F,2024-12-11 04:22:00,,,,1,True,
11426,9154,Cancelled,F,2025-02-23 18:38:00,,,,1,True,
11434,9160,Cancelled,F,2021-02-09 04:00:00,,,,1,True,
11460,9185,Cancelled,F,2021-12-07 00:31:00,,,,1,True,
11472,9194,Cancelled,F,2020-08-11 03:15:00,,,,1,True,
11494,9210,Cancelled,F,2024-12-04 01:25:00,,,,2,True,
11496,9212,Cancelled,F,2025-04-02 17:36:00,,,,1,True,
11512,9230,Cancelled,F,2024-03-09 05:08:00,,,,1,True,
11524,9238,Cancelled,F,2025-04-16 08:26:00,,,,1,True,
11526,9238,Cancelled,F,2025-02-11 08:26:00,,,,1,True,
11539,9248,Cancelled,F,2023-02-23 08:52:00,,,,2,True,
11540,9251,Cancelled,F,2025-03-06 11:10:00,,,,2,True,
11547,9253,Cancelled,F,2025-02-06 02:13:00,,,,1,True,
11548,9254,Cancelled,F,2021-08-04 05:34:00,,,,3,True,
11555,9265,Cancelled,F,2022-02-15 09:09:00,,,,1,True,
11570,9280,Cancelled,F,2020-12-30 13:15:00,,,,1,True,
11580,9289,Cancelled,F,2024-06-15 00:08:00,,,,3,True,
11583,9291,Cancelled,F,2021-07-23 07:25:00,,,,1,True,
11584,9291,Cancelled,F,2024-05-08 07:25:00,,,,2,True,
11590,9296,Cancelled,F,2022-03-31 01:32:00,,,,1,True,
11608,9315,Cancelled,F,2023-10-19 11:19:00,,,,1,True,
11624,9323,Cancelled,F,2024-08-27 04:20:00,,,,1,True,
11644,9340,Cancelled,F,2024-09-18 03:25:00,,,,1,True,
11655,9348,Cancelled,F,2024-03-28 08:59:00,,,,1,True,
11664,9354,Cancelled,F,2025-05-24 16:22:00,,,,1,True,
11690,9382,Cancelled,F,2024-09-28 17:16:00,,,,1,True,
11691,9382,Cancelled,F,2024-09-26 17:16:00,,,,2,True,
11696,9385,Cancelled,F,2025-04-07 06:05:00,,,,3,True,
11701,9390,Cancelled,F,2024-07-01 15:28:00,,,,1,True,
11716,9401,Cancelled,F,2020-03-22 16:10:00,,,,2,True,
11718,9402,Cancelled,F,2024-05-05 08:29:00,,,,1,True,
11746,9424,Cancelled,F,2024-12-15 13:18:00,,,,1,True,
11755,9434,Cancelled,F,2021-12-11 09:25:00,,,,2,True,
11758,9436,Cancelled,F,2023-03-20 16:40:00,,,,1,True,
11759,9436,Cancelled,F,2023-08-17 16:40:00,,,,1,True,
11782,9453,Cancelled,F,2023-02-14 07:01:00,,,,1,True,
11785,9455,Cancelled,F,2023-07-25 09:20:00,,,,3,True,
11787,9457,Cancelled,F,2024-01-26 11:55:00,,,,1,True,
11799,9465,Cancelled,F,2024-09-12 00:34:00,,,,1,True,
11869,9520,Cancelled,F,2024-07-05 04:41:00,,,,1,True,
11877,9529,Cancelled,F,2025-01-22 17:34:00,,,,2,True,
11892,9540,Cancelled,F,2022-12-09 17:54:00,,,,1,True,
11927,9566,Cancelled,F,2022-10-01 12:35:00,,,,2,True,
11968,9593,Cancelled,F,,,,,1,True,
11980,9606,Cancelled,F,2021-06-24 04:12:00,,,,1,True,
11982,9608,Cancelled,F,2023-05-28 18:41:00,,,,1,True,
12050,9667,Cancelled,F,2023-01-08 01:20:00,,,,1,True,
12051,9667,Cancelled,F,2024-04-12 01:20:00,,,,1,True,
12076,9694,Cancelled,F,2021-04-05 05:35:00,,,,2,True,
12082,9698,Cancelled,F,2025-05-16 13:12:00,,,,1,True,
12095,9711,Cancelled,F,2023-02-02 15:15:00,,,,1,True,
12117,9727,Cancelled,F,2023-05-09 01:37:00,,,,1,True,
12129,9737,Cancelled,F,2022-06-02 10:00:00,,,,1,True,
12172,9765,Cancelled,F,2024-08-12 16:27:00,,,,1,True,
12177,9767,Cancelled,F,2022-02-11 13:26:00,,,,2,True,
12193,9777,Cancelled,F,2024-03-28 01:40:00,,,,1,True,
12217,9795,Cancelled,F,2022-02-08 10:33:00,,,,1,True,
12220,9798,Cancelled,F,2024-08-19 10:35:00,,,,2,True,
12231,9806,Cancelled,F,2024-01-26 03:04:00,,,,1,True,
12232,9807,Cancelled,F,2024-08-19 00:40:00,,,,1,True,
12234,9808,Cancelled,F,2024-04-25 14:38:00,,,,1,True,
12278,9852,Cancelled,F,,,,,1,True,
12284,9858,Cancelled,F,2024-07-15 17:19:00,,,,3,True,
12288,9862,Cancelled,F,2024-10-10 07:39:00,,,,1,True,
12315,9883,Cancelled,F,2025-03-07 14:46:00,,,,1,True,
12319,9884,Cancelled,F,2022-08-10 02:41:00,,,,4,True,
12327,9893,Cancelled,F,2024-10-03 00:56:00,,,,1,True,
12330,9896,Cancelled,F,2023-05-04 16:30:00,,,,4,True,
12356,9912,Cancelled,F,2025-01-05 11:01:00,,,,2,True,
12371,9927,Cancelled,F,2024-05-31 12:29:00,,,,1,True,
12381,9936,Cancelled,F,2025-03-30 14:56:00,,,,1,True,
12382,9936,Cancelled,F,2023-06-01 14:56:00,,,,1,True,
12387,9940,Cancelled,F,2025-02-18 13:36:00,,,,1,True,
12389,9940,Cancelled,F,2024-09-26 13:36:00,,,,1,True,
12392,9943,Cancelled,F,2022-06-19 14:34:00,,,,2,True,
12395,9945,Cancelled,F,2025-02-08 17:28:00,,,,1,True,
12414,9961,Cancelled,F,2020-01-04 14:34:00,,,,1,True,
12427,9973,Cancelled,F,2024-02-01 08:18:00,,,,2,True,
12434,9977,Cancelled,F,2023-06-06 00:15:00,,,,1,True,
12439,9981,Cancelled,F,2023-01-07 16:02:00,,,,1,True,
12441,9981,Cancelled,F,2023-10-16 16:02:00,,,,3,True,
12459,9995,Cancelled,F,2025-02-28 10:40:00,,,,1,True,
12460,9996,Cancelled,F,2021-08-14 06:00:00,,,,1,True,
12467,9998,Cancelled,F,2023-01-11 16:47:00,,,,3,True,
12468,9999,Cancelled,F,2021-02-21 10:02:00,,,,1,True,
12472,10000,Cancelled,F,2024-03-17 15:40:00,,,,1,True,
12474,10002,Cancelled,F,2024-04-23 02:29:00,,,,2,True,
12477,10004,Cancelled,F,2024-06-15 08:29:00,,,,1,True,
12498,10021,Cancelled,F,2025-03-13 09:34:00,,,,1,True,
12510,10032,Cancelled,F,2021-06-20 05:10:00,,,,2,True,
12529,10044,Cancelled,F,2023-12-25 08:11:00,,,,1,True,
12531,10047,Cancelled,F,,,,,1,True,
12549,10063,Cancelled,F,2025-05-07 03:54:00,,,,1,True,
12553,10065,Cancelled,F,2025-04-26 09:21:00,,,,2,True,
12560,10073,Cancelled,F,2022-07-29 17:21:00,,,,3,True,
12572,10084,Cancelled,F,2025-02-11 14:59:00,,,,4,True,
12608,10104,Cancelled,F,2022-04-03 08:12:00,,,,1,True,
12609,10104,Cancelled,F,2022-11-08 08:12:00,,,,3,True,
12679,10159,Cancelled,F,2025-02-17 03:28:00,,,,2,True,
12699,10172,Cancelled,F,2024-01-05 10:05:00,,,,1,True,
12714,10184,Cancelled,F,2022-07-25 00:15:00,,,,1,True,
12732,10203,Cancelled,F,2025-03-11 17:46:00,,,,1,True,
12756,10222,Cancelled,F,2022-07-05 00:12:00,,,,1,True,
12757,10224,Cancelled,F,2022-07-30 00:06:00,,,,1,True,
12785,10242,Cancelled,F,2024-03-18 12:03:00,,,,1,True,
12789,10246,Cancelled,F,2023-06-05 02:34:00,,,,3,True,
12794,10248,Cancelled,F,2023-10-03 01:30:00,,,,2,True,
12809,10258,Cancelled,F,2024-02-12 04:21:00,,,,1,True,
12817,10265,Cancelled,F,2023-08-13 06:32:00,,,,1,True,
12835,10282,Cancelled,F,2025-05-15 09:02:00,,,,1,True,
12837,10284,Cancelled,F,2023-11-20 14:34:00,,,,1,True,
12838,10284,Cancelled,F,2023-09-16 14:34:00,,,,1,True,
12846,10291,Cancelled,F,2025-01-05 04:49:00,,,,1,True,
12860,10301,Cancelled,F,2022-04-10 11:45:00,,,,1,True,
12884,10326,Cancelled,F,2022-06-07 00:59:00,,,,2,True,
12921,10347,Cancelled,F,2023-12-01 15:18:00,,,,3,True,
12922,10347,Cancelled,F,2024-01-27 15:18:00,,,,1,True,
12950,10372,Cancelled,F,2021-09-11 01:17:00,,,,1,True,
12951,10372,Cancelled,F,2025-02-23 01:17:00,,,,2,True,
12957,10378,Cancelled,F,2025-03-07 14:22:00,,,,1,True,
12973,10394,Cancelled,F,2023-12-08 07:40:00,,,,1,True,
12980,10399,Cancelled,F,2025-03-15 03:53:00,,,,1,True,
12992,10413,Cancelled,F,2022-05-16 15:44:00,,,,1,True,
12999,10420,Cancelled,F,2024-04-11 10:35:00,,,,1,True,
13009,10426,Cancelled,F,2024-04-06 18:23:00,,,,1,True,
13014,10433,Cancelled,F,2023-12-03 12:43:00,,,,1,True,
13023,10441,Cancelled,F,2020-08-16 13:25:00,,,,2,True,
13036,10450,Cancelled,F,2019-10-23 02:10:00,,,,1,True,
28,24,Complete,F,2024-12-28 01:31:00,,2024-12-28 14:54:00,2024-12-31 20:36:00,1,False,3.0
33,28,Complete,F,2022-09-13 10:08:00,,2022-09-13 12:49:00,2022-09-15 01:25:00,1,False,1.0
45,40,Complete,F,2022-07-02 10:54:00,,2022-07-04 12:27:00,2022-07-08 02:12:00,3,False,3.0
48,43,Complete,F,2025-01-10 18:34:00,,2025-01-12 10:41:00,2025-01-13 18:35:00,1,False,1.0
101,88,Complete,F,2025-02-15 11:06:00,,2025-02-17 19:05:00,2025-02-20 14:48:00,1,False,2.0
108,94,Complete,F,2023-11-25 00:44:00,,2023-11-25 09:14:00,2023-11-29 01:14:00,1,False,3.0
111,96,Complete,F,2024-10-23 00:13:00,,2024-10-24 17:28:00,2024-10-28 06:34:00,3,False,3.0
113,97,Complete,F,2025-03-13 13:33:00,,2025-03-14 02:32:00,2025-03-17 22:07:00,1,False,3.0
141,121,Complete,F,2024-10-20 11:14:00,,2024-10-23 04:05:00,2024-10-26 14:43:00,1,False,3.0
143,123,Complete,F,2019-09-22 10:29:00,,2019-09-23 20:27:00,2019-09-24 20:48:00,1,False,1.0
146,128,Complete,F,2023-01-20 02:26:00,,2023-01-22 05:37:00,2023-01-26 05:34:00,1,False,3.0
160,139,Complete,F,2024-09-07 18:55:00,,2024-09-10 14:23:00,2024-09-13 06:02:00,1,False,2.0
161,140,Complete,F,2022-06-29 09:29:00,,2022-07-01 03:07:00,2022-07-01 18:31:00,1,False,0.0
163,142,Complete,F,2024-10-08 12:02:00,,2024-10-09 00:18:00,2024-10-13 20:52:00,2,False,4.0
177,155,Complete,F,2025-01-27 11:05:00,,2025-01-29 05:01:00,2025-02-01 02:36:00,2,False,2.0
184,160,Complete,F,2023-11-06 06:21:00,,2023-11-07 13:45:00,2023-11-07 17:00:00,1,False,0.0
199,169,Complete,F,2022-07-29 09:47:00,,2022-07-31 23:19:00,2022-08-03 02:58:00,1,False,2.0
208,174,Complete,F,2023-06-25 01:35:00,,2023-06-26 10:37:00,2023-06-26 23:34:00,1,False,0.0
212,175,Complete,F,2022-06-23 01:53:00,,2022-06-24 07:06:00,2022-06-25 10:15:00,1,False,1.0
216,179,Complete,F,2024-04-13 10:45:00,,2024-04-13 23:45:00,2024-04-16 05:02:00,1,False,2.0
217,179,Complete,F,2025-04-04 10:45:00,,2025-04-06 04:39:00,2025-04-08 12:45:00,1,False,2.0
219,179,Complete,F,2024-06-11 10:45:00,,2024-06-11 20:05:00,2024-06-16 08:26:00,2,False,4.0
246,206,Complete,F,2020-04-28 14:54:00,,2020-04-30 17:34:00,2020-05-01 22:59:00,1,False,1.0
247,206,Complete,F,2024-11-03 14:54:00,,2024-11-03 17:20:00,2024-11-05 06:20:00,1,False,1.0
254,216,Complete,F,2022-10-08 17:49:00,,2022-10-10 06:25:00,2022-10-13 12:07:00,1,False,3.0
260,220,Complete,F,2020-09-07 02:07:00,,2020-09-09 11:36:00,2020-09-12 15:21:00,1,False,3.0
266,223,Complete,F,2024-09-05 09:44:00,,2024-09-06 20:59:00,2024-09-07 12:33:00,1,False,0.0
268,223,Complete,F,2023-07-10 09:44:00,,2023-07-12 17:58:00,2023-07-13 18:02:00,1,False,1.0
276,229,Complete,F,2025-04-05 00:26:00,,2025-04-05 05:15:00,2025-04-06 02:53:00,1,False,0.0
279,231,Complete,F,2023-12-24 16:55:00,,2023-12-26 11:40:00,2023-12-31 10:22:00,1,False,4.0
289,238,Complete,F,2024-10-07 05:55:00,,2024-10-07 21:22:00,2024-10-12 16:08:00,1,False,4.0
290,239,Complete,F,2023-11-26 11:22:00,,2023-11-27 10:20:00,2023-11-29 09:57:00,2,False,1.0
291,239,Complete,F,2024-08-22 11:22:00,,2024-08-23 03:36:00,2024-08-24 18:50:00,1,False,1.0
329,273,Complete,F,2022-11-09 17:38:00,,2022-11-09 20:58:00,2022-11-13 13:35:00,2,False,3.0
333,277,Complete,F,2024-10-01 09:16:00,,2024-10-01 21:03:00,2024-10-06 15:41:00,1,False,4.0
335,278,Complete,F,2025-03-25 09:08:00,,2025-03-25 20:21:00,2025-03-26 13:58:00,1,False,0.0
346,284,Complete,F,2021-03-13 13:21:00,,2021-03-15 09:37:00,2021-03-18 18:07:00,1,False,3.0
347,285,Complete,F,2025-02-23 17:27:00,,2025-02-26 01:54:00,2025-02-27 06:34:00,1,False,1.0
350,287,Complete,F,2025-04-23 13:28:00,,2025-04-24 19:36:00,2025-04-26 12:15:00,1,False,1.0
361,302,Complete,F,2025-01-14 00:23:00,,2025-01-14 02:19:00,2025-01-15 11:05:00,1,False,1.0
363,302,Complete,F,2025-05-18 00:23:00,,2025-05-20 00:11:00,2025-05-20 06:17:00,2,False,0.0
375,310,Complete,F,2021-06-28 06:18:00,,2021-06-29 14:54:00,2021-07-01 05:49:00,1,False,1.0
380,314,Complete,F,2022-11-14 11:55:00,,2022-11-14 21:33:00,2022-11-16 16:19:00,1,False,1.0
393,322,Complete,F,2025-03-05 01:24:00,,2025-03-07 21:50:00,2025-03-09 10:54:00,1,False,1.0
394,323,Complete,F,2022-01-30 09:35:00,,2022-01-31 16:19:00,2022-01-31 19:41:00,1,False,0.0
416,339,Complete,F,2024-09-04 18:36:00,,2024-09-06 18:55:00,2024-09-10 15:23:00,1,False,3.0
431,349,Complete,F,2024-11-09 00:40:00,,2024-11-11 02:31:00,2024-11-11 12:03:00,1,False,0.0
454,369,Complete,F,2025-04-05 06:34:00,,2025-04-05 17:21:00,2025-04-07 09:42:00,1,False,1.0
477,382,Complete,F,2025-03-15 02:15:00,,2025-03-16 00:34:00,2025-03-18 05:39:00,1,False,2.0
484,386,Complete,F,2023-01-08 02:10:00,,2023-01-08 05:52:00,2023-01-10 07:24:00,2,False,2.0
488,389,Complete,F,2024-08-07 04:41:00,,2024-08-09 18:08:00,2024-08-14 07:12:00,1,False,4.0
489,390,Complete,F,2024-11-12 04:19:00,,2024-11-13 18:50:00,2024-11-15 11:52:00,1,False,1.0
503,404,Complete,F,2024-05-31 18:07:00,,2024-06-02 03:53:00,2024-06-03 19:07:00,3,False,1.0
505,406,Complete,F,2025-05-24 00:29:00,,2025-05-25 05:39:00,2025-05-26 07:58:00,1,False,1.0
525,427,Complete,F,2019-10-23 01:13:00,,2019-10-23 05:02:00,2019-10-27 04:48:00,1,False,3.0
527,427,Complete,F,2021-07-18 01:13:00,,2021-07-19 21:50:00,2021-07-21 06:34:00,1,False,1.0
533,430,Complete,F,2024-01-20 10:26:00,,2024-01-22 09:33:00,2024-01-22 10:10:00,4,False,0.0
549,449,Complete,F,2020-11-16 02:24:00,,2020-11-16 19:17:00,2020-11-21 07:38:00,1,False,4.0
558,457,Complete,F,2023-01-05 07:10:00,,2023-01-05 19:49:00,2023-01-06 04:15:00,1,False,0.0
567,465,Complete,F,2025-03-19 18:26:00,,2025-03-20 03:23:00,2025-03-23 05:18:00,1,False,3.0
569,466,Complete,F,2025-05-16 07:43:00,,2025-05-18 22:00:00,2025-05-18 22:48:00,1,False,0.0
572,467,Complete,F,2022-12-15 05:56:00,,2022-12-16 04:23:00,2022-12-17 17:19:00,1,False,1.0
586,478,Complete,F,2024-11-01 18:42:00,,2024-11-02 13:53:00,2024-11-04 04:01:00,1,False,1.0
587,478,Complete,F,2025-02-05 18:42:00,,2025-02-07 07:51:00,2025-02-09 21:15:00,1,False,2.0
595,484,Complete,F,2025-04-21 09:10:00,,2025-04-24 04:22:00,2025-04-27 10:57:00,1,False,3.0
620,498,Complete,F,2023-06-20 04:53:00,,2023-06-21 02:29:00,2023-06-21 10:35:00,1,False,0.0
631,507,Complete,F,2025-04-20 04:11:00,,2025-04-21 09:19:00,2025-04-25 16:26:00,1,False,4.0
635,508,Complete,F,2020-11-29 16:04:00,,2020-11-29 19:58:00,2020-12-04 03:48:00,1,False,4.0
637,511,Complete,F,2025-01-16 09:44:00,,2025-01-16 21:39:00,2025-01-18 03:14:00,2,False,1.0
643,515,Complete,F,2022-08-14 01:56:00,,2022-08-16 03:06:00,2022-08-19 08:48:00,1,False,3.0
645,515,Complete,F,2024-11-23 01:56:00,,2024-11-24 05:40:00,2024-11-27 21:34:00,1,False,3.0
646,515,Complete,F,2024-12-27 01:56:00,,2024-12-27 13:06:00,2024-12-29 20:17:00,1,False,2.0
655,521,Complete,F,2025-05-24 18:59:00,,2025-05-25 00:31:00,2025-05-27 15:15:00,1,False,2.0
656,522,Complete,F,2024-10-01 16:11:00,,2024-10-02 20:27:00,2024-10-06 22:35:00,4,False,4.0
659,525,Complete,F,2025-02-12 09:39:00,,2025-02-13 18:27:00,2025-02-14 03:00:00,1,False,0.0
666,530,Complete,F,2025-01-13 16:37:00,,2025-01-14 09:57:00,2025-01-17 01:57:00,1,False,2.0
671,532,Complete,F,2023-06-30 08:45:00,,2023-07-02 15:04:00,2023-07-05 00:18:00,1,False,2.0
680,539,Complete,F,2025-05-11 08:00:00,,2025-05-13 19:56:00,2025-05-14 13:03:00,1,False,0.0
706,558,Complete,F,2024-12-27 12:12:00,,2024-12-30 01:22:00,2025-01-01 05:53:00,1,False,2.0
730,573,Complete,F,2024-09-23 10:42:00,,2024-09-25 11:15:00,2024-09-26 16:51:00,1,False,1.0
763,607,Complete,F,2025-05-03 10:52:00,,2025-05-05 08:34:00,2025-05-08 20:28:00,4,False,3.0
773,614,Complete,F,2024-09-07 03:16:00,,2024-09-08 00:06:00,2024-09-09 20:32:00,4,False,1.0
782,621,Complete,F,2024-01-29 04:46:00,,2024-01-29 08:55:00,2024-02-03 05:55:00,2,False,4.0
786,625,Complete,F,2023-08-16 00:56:00,,2023-08-18 14:25:00,2023-08-22 23:48:00,1,False,4.0
810,637,Complete,F,2022-12-20 14:43:00,,2022-12-23 01:47:00,2022-12-26 15:36:00,1,False,3.0
827,648,Complete,F,2023-04-05 17:45:00,,2023-04-07 18:32:00,2023-04-12 06:14:00,1,False,4.0
829,650,Complete,F,2022-04-23 10:36:00,,2022-04-24 18:57:00,2022-04-27 05:25:00,1,False,2.0
841,661,Complete,F,2022-12-09 18:41:00,,2022-12-11 14:47:00,2022-12-12 20:51:00,1,False,1.0
852,675,Complete,F,2020-11-19 03:38:00,,2020-11-19 23:13:00,2020-11-22 00:38:00,2,False,2.0
858,678,Complete,F,2021-03-27 09:44:00,,2021-03-29 18:54:00,2021-04-01 07:05:00,2,False,2.0
869,686,Complete,F,2024-06-09 10:21:00,,2024-06-10 02:49:00,2024-06-12 10:46:00,1,False,2.0
871,687,Complete,F,2023-02-21 14:42:00,,2023-02-23 21:42:00,2023-02-26 06:07:00,1,False,2.0
875,691,Complete,F,2023-02-19 07:32:00,,2023-02-21 05:41:00,2023-02-24 10:51:00,2,False,3.0
878,691,Complete,F,2024-06-04 07:32:00,,2024-06-06 22:48:00,2024-06-08 06:09:00,1,False,1.0
879,692,Complete,F,2019-10-13 08:32:00,,2019-10-15 01:01:00,2019-10-18 11:10:00,2,False,3.0
880,693,Complete,F,2023-08-04 06:09:00,,2023-08-05 14:14:00,2023-08-05 18:17:00,2,False,0.0
886,695,Complete,F,2024-09-16 14:19:00,,2024-09-17 07:52:00,2024-09-20 03:00:00,1,False,2.0
904,711,Complete,F,2025-04-18 02:35:00,,2025-04-20 13:17:00,2025-04-21 13:39:00,1,False,1.0
905,712,Complete,F,2024-03-11 06:13:00,,2024-03-12 12:50:00,2024-03-16 09:25:00,1,False,3.0
906,712,Complete,F,2023-10-03 06:13:00,,2023-10-04 04:02:00,2023-10-08 03:45:00,2,False,3.0
908,712,Complete,F,2025-01-30 06:13:00,,2025-02-01 13:13:00,2025-02-04 03:42:00,1,False,2.0
913,714,Complete,F,2020-07-04 08:10:00,,2020-07-05 09:34:00,2020-07-08 19:42:00,2,False,3.0
916,715,Complete,F,2025-02-07 06:20:00,,2025-02-08 04:43:00,2025-02-12 20:36:00,2,False,4.0
923,721,Complete,F,2025-03-13 18:01:00,,2025-03-14 02:57:00,2025-03-14 20:51:00,1,False,0.0
926,723,Complete,F,2023-11-14 06:55:00,,2023-11-15 11:20:00,2023-11-15 23:08:00,1,False,0.0
929,725,Complete,F,2025-05-03 00:46:00,,2025-05-05 04:43:00,2025-05-07 03:46:00,2,False,1.0
943,736,Complete,F,2024-04-01 08:49:00,,2024-04-01 09:53:00,2024-04-01 13:11:00,1,False,0.0
944,736,Complete,F,2024-07-20 08:49:00,,2024-07-20 13:28:00,2024-07-24 23:19:00,1,False,4.0
948,740,Complete,F,2023-07-31 14:17:00,,2023-08-03 10:58:00,2023-08-07 10:13:00,1,False,3.0
964,756,Complete,F,2024-03-15 04:46:00,,2024-03-17 17:29:00,2024-03-19 07:21:00,1,False,1.0
977,767,Complete,F,2024-11-08 08:36:00,,2024-11-10 14:13:00,2024-11-14 17:19:00,1,False,4.0
996,785,Complete,F,2025-04-05 00:44:00,,2025-04-07 19:09:00,2025-04-08 08:16:00,1,False,0.0
997,785,Complete,F,2025-04-21 00:44:00,,2025-04-24 00:42:00,2025-04-25 15:30:00,1,False,1.0
998,785,Complete,F,2025-02-02 00:44:00,,2025-02-04 01:20:00,2025-02-07 01:57:00,3,False,3.0
999,785,Complete,F,2025-03-20 00:44:00,,2025-03-21 21:37:00,2025-03-26 14:31:00,1,False,4.0
1001,788,Complete,F,2025-03-06 13:49:00,,2025-03-07 14:02:00,2025-03-09 05:43:00,1,False,1.0
1002,788,Complete,F,2025-05-06 13:49:00,,2025-05-06 16:21:00,2025-05-10 12:48:00,1,False,3.0
1015,797,Complete,F,2021-11-21 07:36:00,,2021-11-22 18:29:00,2021-11-23 00:03:00,1,False,0.0
1017,798,Complete,F,2024-12-07 13:32:00,,2024-12-07 16:08:00,2024-12-11 02:36:00,1,False,3.0
1040,822,Complete,F,2023-11-09 08:00:00,,2023-11-10 03:09:00,2023-11-10 18:07:00,3,False,0.0
1042,825,Complete,F,2024-09-23 13:28:00,,2024-09-26 12:51:00,2024-09-29 08:10:00,1,False,2.0
1049,828,Complete,F,2025-02-12 09:37:00,,2025-02-13 14:20:00,2025-02-14 02:15:00,1,False,0.0
1050,828,Complete,F,2025-03-09 09:37:00,,2025-03-12 04:20:00,2025-03-16 12:32:00,2,False,4.0
